id,route_name,first_ascent,description,location,protection,YDS,parent_sector,left_right_seq,mp_route_id,mp_sector_id,longitude,latitude
59c7a0e3-c377-43eb-a2d9-4bcc4e270f0e,Killroy was Here,unknown,Nice short face climb to the right of Balancing Act. Crux is small roof half way up.,"Rock Climbing Minnesota and Wisconsin 2nd Edition #70, p.24.",Standard top rope setup.,5.9,Clandestine Buttress,999999,108354981,108354938,-96.1746,43.69733
812e3832-5fbe-4ff4-a7c5-ee4cd392f7e1,Rex,Rob Pilaczynski 7/16/16,"The T-rex is a wild ride! Start in the kind of chossy corner underneath the roofs. Big move up and left into the rail on the arête. Find a sequence of crimps up higher to move right and set up for the crux, a (for me) dynamic foot-cutting throw to a compression arête above the 2nd roof. From here, move up to an amazing pinch on the lip of a roof and a small crimp and get established into a knee-bar to help pull over the upper roof/crux.  A few more feet of easier climbing to the top.",,Tricky top rope set up. Long slings and thoughtful/careful master-point placement required! There's a key re-direct piece below and right of the final roof that helps control swings if you fall off and a possible lower re--direct piece can protect the opening moves. PM me for more specific anchor beta if interested. Would be X-rated lead.,5.12b/c,tyrannosaurus,0,112008529,111737666,-96.18529,43.69717
38807284-5e89-44fd-88d8-0a8baa3ede7e,Rabbit dog,unknown,,Around the corner on north face of two Boulder butress,Toprope,5.10-,Two Boulders Buttress,999999,110926571,106073889,-96.18544,43.69698
120088cf-01c5-40bd-b90f-251e256e891c,War Of The Ring,Michael Madsen,Start on good crimps and work the smaller crimps to the nice sidepullish flake. smear feet and stick better jugs towards top.,farthest route North on the Orc Wall.,crashpads,V3,"Red Tower, The",999999,107464639,107464635,-96.18544,43.69698
f7cc1445-337f-4051-b4a9-221da92f9e8e,Mad Dog,unknown,"Climb up the right side of the corner on this buttress, up through the roof at it's weakness, then up the face above.",Start up the easy face under the roof on the right side of the corner.,Standard Blue Mounds toprope setup.,5.9,Two Boulders Buttress,999999,106073893,106073889,-96.18544,43.69698
6ad52ecc-b10c-4c72-860c-749f480377f8,Raspberry Roof,unknown,"Fun roof pulling on good jugs and tight fingers. Feet are good, crux is awkward roof move or two.",This route starts under roofs on the left side of the east face.,TR.,5.9,Raspberry Rock,999999,106805024,106805014,-96.18544,43.69698
68b39d9e-739f-4434-bbc6-8a9566a0d177,Mild Yet Tasty,unknown,Crux is long reach to excellent jam.,Right side of east face up obvious thin crack,TR. Could be led with standard rack.,5.10a,Raspberry Rock,999999,106805028,106805014,-96.18544,43.69698
c08ad924-99ac-456c-8efd-adb478d798ad,Dirty Dog,unknown,Climbs up a small dihederal to the left of the corner of the buttress.  Definitely difficult for the grade - tricky moves up top near the arete.,"Start on the left side of the corner at the base of the buttress, up through a steep section on big holds, then up the weakness -  eventually onto the arete.",standard blue mounds TR setup... make sure to put a piece out to the climbers right to prevent the TR from going around the corner for a pendulum into a tree.,5.8,Two Boulders Buttress,999999,106073898,106073889,-96.18544,43.69698
b77160ef-2bad-4f08-8a44-53e197beff78,Stone Edge,unknown,,,TR,5.9+,9.1. Aroma Buttress,999999,106837098,105827328,-96.18314,43.69974
9312cb3d-7d73-4e52-ba44-300bca1ae7ea,Feeble Men,unknown,"left side of east face, up to black roof and up",left side of aroma buttress,TR,5.8+,9.1. Aroma Buttress,999999,106837092,105827328,-96.18314,43.69974
bfdbaeb7-b1b9-45cf-ac21-b283949d6eda,Balancing Act,unknown,Nice short face climb.  Crux is small roof half way up.,"Rock Climbing Minnesota and Wisconsin 2nd Edition #69, p.24.",Standard top rope setup.,5.10,Clandestine Buttress,999999,108354956,108354938,-96.1746,43.69733
ebf84738-df8b-4db9-a605-7ab9fa6bdf46,Little Ranzi Crack,unknown,left trending crack on Blue face.,facing the Guillotine,"stoppers, or TR",5.7,Little Ranzi Buttress,0,106735680,106735677,-96.18544,43.69698
edec36e6-fc6e-4b7e-819b-c4a037755134,Robins nest,unknown,Left facing corner and crack,To the left of cam shaft,Nuts and medium and small cams,5.6,Primitive Buttress,6,111212253,106515396,-96.18544,43.69698
a99dff5b-ccb5-4310-8e2d-8087d789ce8c,Stairway To Hell,unknown,,"Between ""Purgatory"" and ""The Crack"".",TR,5.11-,Kanaranzi Buttress (East Face),999999,106752853,105830754,-96.18544,43.69698
05e207ce-0352-42d6-92bd-9c8306d5dd35,Stairway to Heaven,unknown,"Two options for the finish.  5.11a if you finish out right with the weakness of the rock (which feels natural), or force yourself over the roof at the top for a 5.11b (which feels contrived).",Up the face to the right of crazy crack and to the left of purgatory - straight up until the roof forces you out left.,,5.11a,Kanaranzi Buttress (East Face),999999,106059072,105830754,-96.18544,43.69698
f8ba63d2-bb90-43d9-a5fa-f23bab4f4c5c,Diagonal Crack,unknown,Up the crack weakness to the right of the roof.  There is a short roof about halfway up.,On the right (North) side of the buttress where the roof comes to a prompt end. Up the weakness and crack to the right.,Big pro if you lead.,5.6,Flattop Buttress,999999,106062654,106062646,-96.18544,43.69698
5caecd4a-c58f-406e-b3a7-0115668ba0d3,Dave's Dangle,unknown,Straight up through the roof and onto good holds on the face above.  Watch out for bats around the roof.,"In the middle of the buttress, there is an obvious weakness where the lower wall bulges out making the roof manageable - climb straight up this face and crack.",Toprope is Medium to Large.,5.11a,Flattop Buttress,999999,106062649,106062646,-96.18544,43.69698
bfb79011-2d9a-4d28-b05e-9bc8d3af6f26,Cactus Jam,unknown,"Left (around the corner a few feet) of Dave's Dangle is a route that starts with a thin crack, moves up past a small roof (crack splits the roof), and then direct up the face.",,"Cams (C4 sizes) .75, .2, .4, 2, red ball nut, some medium sized nut. No anchors of course, but a giant sunken chock stone on the top can be slung and extended to setup a top rope anchor.",5.10b,Flattop Buttress,0,113468571,106062646,-96.18544,43.69698
5ab373f0-b3eb-46d9-a782-ab3fa4576353,twinkle toes,unknown,starts left of lumberjack crack about 8 feet twinkle toes is a thin face climb that snakes left then right slightly as you go up the crux is the thin top,twinkle toes is on the orc wall of the north quarry area take a left at the outhouse fallow trail to wall,standard blue mounds top rope set up,5.10b,Orc Wall,3,108935055,106200032,-96.18544,43.69698
d86e5767-7b95-4336-8d6e-6d21e14419e2,Lumberjack Crack,unknown,The Lumberjack Crack follows the diagonal crack up the Outdoor Recreation Comity wall.  Nice easy lead or top rope for a beginner.,The diagonal crack on the right (north) end of the buttress.,,5.5,Orc Wall,4,106438704,106200032,-96.18544,43.69698
e60c8ac1-c7ad-4e7b-acd5-4113018a6f0f,First Blood Part II (Shoshin),unknown,Start on a corner and climb straight up under the large block at the top following an intermittent crack as you go. Make use of the tricky holds in the shallow dihedral (crux) and if you're still hanging on after that grab the buckets under the roof (these holds are detached). Finish left and up.,,,5.10a,Orc Wall,1,107604481,106200032,-96.18544,43.69698
69b1a5f2-ebf4-4e8d-8931-a9c39ea141c2,First Blood,unknown,"Begin by pulling yourself on top of the boulder ten feet off the ground.  Continue climbing higher and eventually crank on a matchable jug that is actually a rock wedged in the chimney, hoping it doesn't move...","On the left side of the ORC wall, go up the chimney.",Standard TR set up.  Long slings may be helpful.,5.6,Orc Wall,2,106438714,106200032,-96.18544,43.69698
6809bd29-1564-457f-8741-dffaf829e05e,Death's Door,Eric Odegaard and Paul Kummer (August 2017),"Climb up a short crack/chimney in a dihedral under a roof (the eponymous ""door"", which actually seems pretty stable though it is detached and the connection point is rather small), then traverse left along the crack and get burly to pull up onto the arete. Follow that to the top. Unfortunately there are no protection points on the upper arete so we did it only as a top-rope.",Right of Lumberjack Crack.,Top rope anchor can be setup (some cams in the #.5 to #1 C4 range).,5.11-,Orc Wall,5,113492797,106200032,-96.18544,43.69698
57102b60-f75e-45cf-806a-b442bdb03bfc,Burn Gage,unknown,a face climb just to the left of Shoshin,climb is located on the far left section of the ORC wall.,standard blue mounds setup,5.11,Orc Wall,0,111951987,106200032,-96.18544,43.69698
3f76d491-fe19-4725-8c83-48eaa377e9af,Purgatory,unknown,A classic harder route at Blue Mounds.  Begins in a square black niche about 15 feet right of Crazy Crack.  Climb straight up a broken crack system over several small roofs.  The Falcon Guide (Mike Farris) suggests possibly moving left.  Straight up past an obvious 2 foot long roof crack feels more appropriate.,Middle of the East Face of Kanaranzi Buttress.  Access to the top requires some exposed scrambing over large wedged blocks on the left (South) side of the buttress.,,5.11a,Kanaranzi Buttress (East Face),999999,105977364,105830754,-96.18544,43.69698
7b5526bb-46c7-42a3-88b8-bed365bffa4d,Kanaranzi Right,unknown,,,Standard Top Rope setup.  No real pro to speak of on lead.,5.9+,Kanaranzi Buttress (East Face),999999,105830771,105830754,-96.18544,43.69698
75df5bda-77e1-49e0-bba5-e3c3b1b90c93,The Guillotine,unknown,"The Guillotine is another wonderful Blue Mounds Top-rope route. It begins on a short section of excellent steep finger crack and then moves to a narrow (often damp) shelf. Right off the shelf is the crux of the route, a big bulge with under-clings and trademark Blue Mounds flaring finger crack. After pulling the crux, trend left with the larger holds then go for the top carefully because there will be lots of cactus on the final ledges.",,tr,5.9,Kanaranzi Buttress (East Face),999999,106665683,105830754,-96.18544,43.69698
46e19450-4b13-4505-8d8c-e149c5d4621b,Crazy Crack,unknown,,,"Nuts, hexes, cams, tri-cams.  I didn't use anything bigger than hand/fist sized.  Standard top rope setup",5.7,Kanaranzi Buttress (East Face),999999,105830757,105830754,-96.18544,43.69698
5b040f49-feb2-46e3-8514-9a5d03fd2890,The Crack,unknown,,,"Big stuff on lead, #3 camalot on up.  Standard top rope setup.",5.7+,Kanaranzi Buttress (East Face),999999,105830765,105830754,-96.18544,43.69698
2b7bf52e-112e-49d9-b910-211195b04450,Triple Chockstone,unknown,,This route is the obvious chimney with three chockstones in it.  It is the furthest left (south) route on the buttress.,"Standard rack, should length slings for slinging chockstones.  Standard top rope setup.",5.5,Kanaranzi Buttress (South Face),1,105830717,105830714,-96.18544,43.69698
570e989a-304b-4e2c-8a12-2f9e76e36533,The Squeeze,unknown,,,"Leadable but you'd need big stuff, a #4 camalot would be your microcam.  Standard top rope setup.",5.7,Kanaranzi Buttress (South Face),5,105830728,105830714,-96.18544,43.69698
9ff702be-caa0-4693-aeaf-025064ffddf2,Pillar start,unknown,Start on the obvious pillar without use of triple chockstone and climb the face straight up good crimps and sidepulls with a lower crux,left of triple chockstone start on obvious pillar,standard bm toprope but good lead with large cam down low and small nuts and micro up top in thin crack on right side,5.9+,Kanaranzi Buttress (South Face),0,109443682,105830714,-96.18544,43.69698
2b9aba7a-896e-4658-83ae-1c64984b1305,On a roll (a.k.a. Lichen No Other),unknown,Start on the arete under the roof. Pulling the left side of the roof passed a lichen covered sidepull. Continue up through strenuous terrain to the top.,Located to the right of the gambler and left of 5/8 on the arete,standard top rope set up,5.9+,Kanaranzi Buttress (South Face),3,109443663,105830714,-96.18544,43.69698
7b3111fd-fefc-466f-885e-15a78e777509,The Natural,unknown,"The face and arete right of The Squeeze. Start with good ledges on the left side of the face moving up and across the face (crux) above the small overhang, continues straight up using the right arete.",,Typical Blue Mounds toprope setup,5.10b,Kanaranzi Buttress (South Face),6,105867695,105830714,-96.18544,43.69698
321ec8bb-35ca-4772-ab47-d3d470ffcf34,The Layback,unknown,,,Small stuff to protect the crack.  Standard top rope setup.,5.11,Kanaranzi Buttress (South Face),8,105830736,105830714,-96.18544,43.69698
039f16c5-7906-42f4-a413-2933301e9e1e,Kanaranzi Roof,unknown,Climb up easy holds in the corner to a crack which splits the underside of the roof.  Find some feet then use the crack and some face crimps (crux) to pull the roof.  Follow just left of the arete to the top.,Obvious roof just right of Kanaranzi Left and left of The Corner.,"TR anchor (1 #1, 1 #2, 1 #.5)",5.11,Kanaranzi Buttress (South Face),11,107183531,105830714,-96.18544,43.69698
f6fbf17e-6823-48b1-b5c6-aa2d06e33401,Kanaranzi Left,unknown,"4 feet right of K-1 is a thin black crack in the middle of the face. Go straight up until your about even with the roof, about two-thirds of the way up then bail right (easier) or continue straight up (harder).",,Long slings and some creativeness.  Setting up the anchor requires an exposed class 3 scramble across a chimney.,5.11a,Kanaranzi Buttress (South Face),10,105868296,105830714,-96.18544,43.69698
cf68815c-b401-4198-9794-8ebbf7bdfa31,Kanaranzi Corner,unknown,"The roofs and arete add more exposure than you usually find here.  There is a dihedral at the junction of the south and east faces. Climb the corner up to the first roof, go right, then up the east-facing crack to the upper roof (which can easily be made harder, but hardly made easier).","Start on the south face near the corner, its pretty hard to miss.","I would have a lot of large pro. Up around the second roof there is a beautiful pothole you can thread with a sling. There is another large pothole that can be slung for an anchor.  Better yet, just walk around back, climb the fairly easy Class 3 chimney to set up a top-rope.",5.7,Kanaranzi Buttress (South Face),12,105990186,105830714,-96.18544,43.69698
